commit	date	rules	kind	file	line	old	new	count
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_device.c	348	SCSITarget_SendBufferByte	scsi_target_send_buffer_byte	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_device.c	338	SCSITarget_SendByte	scsi_target_send_byte	4
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_device.c	256	SCSITarget_SetSenseData	scsi_target_set_sense_data	3
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_device.c	29	SCSITarget_Step	scsi_target_step	12
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_device.c	366	commandGroup	command_group	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	537	SCSIHDD_Command	scsihdd_command	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	272	SCSIHDD_CommandInquiry	scsihdd_command_inquiry	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	350	SCSIHDD_CommandModeSense	scsihdd_command_mode_sense	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	248	SCSIHDD_CommandReadCapacity	scsihdd_command_read_capacity	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	322	SCSIHDD_CommandTestUnitReady	scsihdd_command_test_unit_ready	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	135	SCSIHDD_GetData	scsihdd_get_data	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	67	SCSIHDD_GetLun	scsihdd_get_lun	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	48	SCSIHDD_HasMedia	scsihdd_has_media	5
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	27	SCSIHDD_Log	scsihdd_log	19
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	183	SCSIHDD_PutData	scsihdd_put_data	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	84	SCSIHDD_ReadBlock	scsihdd_read_block	4
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/scsi/scsi_hdd.c	110	SCSIHDD_WriteBlock	scsihdd_write_block	2
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_hdd.c	98	blocksRead	blocks_read	3
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_hdd.c	123	blocksWritten	blocks_written	2
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_hdd.c	808	diskType	disk_type	2
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_hdd.c	55	imageSize	image_size	3
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_hdd.c	56	isWriteProtected	is_write_protected	2
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_hdd.c	251	lastLba	last_lba	4
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/scsi/scsi_hdd.h	101	diskType	disk_type	1
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	55	ClearErrors	clear_errors	3
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	52	ClearFlipFlops	clear_flip_flops	7
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	57	ConvertCHStoLBA	convert_cylinder_head_sector_to_logical_block	4
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	60	DecrementWordCounter	decrement_word_counter	6
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	56	ExecuteGO	execute_go	3
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	63	FinishOperation	finish_operation	21
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	54	HandleError	handle_error	24
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	59	IncrementCoreAddress	increment_core_address	6
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	65	LoadIsIllegal	load_is_illegal	5
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	61	SMDReadEnd	smd_read_end	10
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	62	SMDTimeoutEnd	smd_timeout_end	3
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	836	SMD_Boot	smd_boot	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	130	SMD_ErrorName	smd_error_name	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	814	SMD_Ident	smd_ident	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	67	SMD_OpName	smd_op_name	13
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	178	SMD_Read	smd_read	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	96	SMD_RegReadName	smd_reg_read_name	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	113	SMD_RegWriteName	smd_reg_write_name	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	157	SMD_Reset	smd_reset	3
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	802	SMD_Tick	smd_tick	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	429	SMD_Write	smd_write	2
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	53	SetSelectedUnit	set_selected_unit	3
5e56442	2026-09-21	3.2,3.4-3.7	static function	src/devices/smd/device_smd.c	64	UnitAttached	unit_attached	5
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	902	allZero	all_zero	3
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	878	blockCounter	block_counter	19
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	890	blocksRead	blocks_read	14
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	1195	blocksWrite	blocks_write	3
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	1081	coreAddress	core_address	12
5e56442	2026-09-21	3.2,3.4-3.7	parameter	src/devices/smd/device_smd.c	96	cwrBit	cwr_bit	13
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	200	dbgData	dbg_data	6
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	1289	diskData	disk_data	2
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	486	firstAccess	first_access	4
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	1372	fmtWordsPrTrack	fmt_words_pr_track	4
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	862	imageSize	image_size	9
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	861	isWriteProtected	is_write_protected	8
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	1046	maxPosition	max_position	2
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	1292	memData	mem_data	4
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	923	readData	read_data	7
5e56442	2026-09-21	3.2,3.4-3.7	local variable	src/devices/smd/device_smd.c	886	wordCounter	word_counter	19
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/io.c	73	interruptBits	interrupt_bits	3
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/io.c	82	regA	reg_a	3
787701c	2026-09-21	3.2,3.4-3.7	static variable	src/machine/machine.c	1463	_floppy_read_log	floppy_read_log	3
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	1477	blockAddress	block_address	5
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine.c	863	bootAddress	boot_address	30
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	860	bootType	boot_type	2
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	860	bootUnit	boot_unit	14
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	209	debuggerEnabled	debugger_enabled	2
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	209	debuggerPort	debugger_port	2
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	237	deviceNum	device_num	5
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	425	imageFile	image_file	28
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	1328	imageSize	image_size	4
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine.c	237	isServer	is_server	3
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine_config.c	232	MC_Controller	McController	11
787701c	2026-09-21	3.2,3.4-3.7	global variable	src/machine/machine_config.c	62	_mc_unused_iox	mc_unused_iox	2
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine_config.c	1604	cpuNumber	cpu_number	2
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config.c	509	curCtrl	cur_ctrl	11
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config.c	507	curType	cur_type	7
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config.c	508	curWheel	cur_wheel	10
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine_config.c	1604	outType	out_type	7
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config.c	510	periphName	periph_name	8
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config.c	388	typeName	type_name	6
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config.c	1215	usedCount	used_count	7
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config.c	389	wheelStr	wheel_str	3
787701c	2026-09-21	3.2,3.4-3.7	typedef	src/machine/machine_config.h	87	MC_BootSpec	McBootSpec	2
787701c	2026-09-21	3.2,3.4-3.7	typedef	src/machine/machine_config.h	75	MC_Controller	McController	2
787701c	2026-09-21	3.2,3.4-3.7	typedef	src/machine/machine_config.h	62	MC_DiskSlot	McDiskSlot	2
787701c	2026-09-21	3.2,3.4-3.7	typedef	src/machine/machine_config.h	140	MC_Nd500	McNd500	2
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine_config.h	286	cpuNumber	cpu_number	1
787701c	2026-09-21	3.2,3.4-3.7	parameter	src/machine/machine_config.h	286	outType	out_type	1
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config_apply.c	75	MC_Controller	McController	1
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config_json.c	200	MC_Controller	McController	1
787701c	2026-09-21	3.2,3.4-3.7	local variable	src/machine/machine_config_json.c	212	MC_DiskSlot	McDiskSlot	1
0dc46db	2026-09-21	3.2,3.4-3.7	function	src/ndlib/download.c	130	WriteCallback	write_callback	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/escp.c	100	charWidth	char_width	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/escp.c	94	effectiveCpi	effective_cpi	4
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/escp.c	107	lineHeight	line_height	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/escp.c	83	newCap	new_cap	6
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/keyboard.c	379	copyLen	copy_len	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	281	LoadState_Action	LOAD_STATE_ACTION	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	166	LoadState_Address	LOAD_STATE_ADDRESS	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	266	LoadState_Checksum	LOAD_STATE_CHECKSUM	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	220	LoadState_Count	LOAD_STATE_COUNT	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	234	LoadState_Data	LOAD_STATE_DATA	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	285	LoadState_FloMonCount	LOAD_STATE_FLO_MON_COUNT	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	302	LoadState_FloMonLoad	LOAD_STATE_FLO_MON_LOAD	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	129	LoadState_Preamble	LOAD_STATE_PREAMBLE	2
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/load_bpun.c	61	bpunStream	bpun_stream	17
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	132	currentLocationCounter	current_location_counter	5
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	135	dataCounter	data_counter	7
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	136	dataLoadAddress	data_load_address	4
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	307	floWords	flo_words	5
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	134	lastValue	last_value	4
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	133	loadAddress	load_address	6
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	69	loadOK	load_ok	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	129	loadState	load_state	9
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	130	tmpString	tmp_string	8
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_bpun.c	131	tmpStringPos	tmp_string_pos	12
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_prog.c	144	firstB1	first_b1	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_prog.c	146	firstB2	first_b2	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_prog.c	145	lastB1	last_b1	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/load_prog.c	147	lastB2	last_b2	3
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	113	LoadState_Action	LOAD_STATE_ACTION	1
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	109	LoadState_Address	LOAD_STATE_ADDRESS	1
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	112	LoadState_Checksum	LOAD_STATE_CHECKSUM	1
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	110	LoadState_Count	LOAD_STATE_COUNT	1
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	111	LoadState_Data	LOAD_STATE_DATA	1
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	114	LoadState_FloMonCount	LOAD_STATE_FLO_MON_COUNT	1
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	115	LoadState_FloMonLoad	LOAD_STATE_FLO_MON_LOAD	1
0dc46db	2026-09-21	3.2,3.4-3.7	enum constant	src/ndlib/ndlib_types.h	108	LoadState_Preamble	LOAD_STATE_PREAMBLE	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/ndlib_types.h	63	physicalAddress	physical_address	2
0dc46db	2026-09-21	3.2,3.4-3.7	typedef	src/ndlib/net_compat.h	55	nd_ssize_t	NdSsizeT	1
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	179	bufSize	buf_size	11
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	235	charWidth	char_width	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	344	contObj	cont_obj	5
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	331	contentBufs	content_bufs	6
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	332	contentLens	content_lens	6
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	340	contentObjBase	content_obj_base	3
0dc46db	2026-09-21	3.2,3.4-3.7	static variable	src/ndlib/pdfwriter.c	275	fontNames	font_names	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	122	fontSize	font_size	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	236	lineWidth	line_width	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	237	lineY	line_y	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	98	newCap	new_cap	7
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	316	numPages	num_pages	10
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	279	objNum	obj_num	3
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/pdfwriter.c	176	outLen	out_len	4
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/pdfwriter.c	121	pageIndex	page_index	4
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	343	pageObj	page_obj	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	196	textLen	text_len	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	318	totalObjects	total_objects	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/pdfwriter.c	290	xrefOffset	xref_offset	2
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/pdfwriter.h	96	fontSize	font_size	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/pdfwriter.h	95	pageIndex	page_index	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/printjob.c	109	bufSize	buf_size	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/printjob.c	301	lineH	line_h	2
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/printjob.c	282	maxPage	max_page	4
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/printjob.c	68	outputDir	output_dir	3
0dc46db	2026-09-21	3.2,3.4-3.7	global variable	src/ndlib/printjob.c	172	pdfLineBuf	pdf_line_buf	5
0dc46db	2026-09-21	3.2,3.4-3.7	global variable	src/ndlib/printjob.c	173	pdfLineBufLen	pdf_line_buf_len	6
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/printjob.c	68	printerType	printer_type	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/printjob.c	274	spanCount	span_count	5
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/printjob.h	102	outputDir	output_dir	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/printjob.h	101	printerType	printer_type	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.c	657	addrBuf	addr_buf	3
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.c	657	addrBufLen	addr_buf_len	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	477	addrLen	addr_len	5
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	1155	addrStr	addr_str	7
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	658	ageSecs	age_secs	3
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.c	612	bytesRx	bytes_rx	6
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	613	bytesTx	bytes_tx	6
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	477	clientAddr	client_addr	8
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.c	759	clientFd	client_fd	13
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	876	connMsg	conn_msg	5
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	1224	iacState	iac_state	15
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	476	identCode	ident_code	3
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	973	inputBuf	input_buf	4
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	476	locallyActive	locally_active	3
0dc46db	2026-09-21	3.2,3.4-3.7	global variable	src/ndlib/telnetserver.c	753	menuMap	menu_map	6
0dc46db	2026-09-21	3.2,3.4-3.7	global variable	src/ndlib/telnetserver.c	754	menuMapCount	menu_map_count	13
0dc46db	2026-09-21	3.2,3.4-3.7	local variable	src/ndlib/telnetserver.c	851	termIdx	term_idx	5
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	248	addrBuf	addr_buf	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	248	addrBufLen	addr_buf_len	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	142	addrLen	addr_len	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	249	ageSecs	age_secs	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	152	bytesRx	bytes_rx	2
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	153	bytesTx	bytes_tx	2
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	142	clientAddr	client_addr	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	141	identCode	ident_code	1
0dc46db	2026-09-21	3.2,3.4-3.7	parameter	src/ndlib/telnetserver.h	141	locallyActive	locally_active	1
a778c2a	2026-09-21	-	parameter	src/frontend/nd100x/config.c	114	Config_t	Config	5
a778c2a	2026-09-21	-	parameter	src/frontend/nd100x/config.c	221	bootStr	boot_str	13
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/config.c	347	devNum	dev_num	6
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/config.c	935	fppEnd	fpp_end	3
a778c2a	2026-09-21	-	parameter	src/frontend/nd100x/config.c	318	hdlcStr	hdlc_str	3
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/config.c	434	isPhys	is_phys	3
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/config.c	915	memEnd	mem_end	3
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/config.c	981	oprEnd	opr_end	3
a778c2a	2026-09-21	-	function	src/frontend/nd100x/config.c	221	parseBootSpec	parse_boot_spec	2
a778c2a	2026-09-21	-	function	src/frontend/nd100x/config.c	318	parseHDLCConfig	parse_hdlc_config	2
a778c2a	2026-09-21	-	function	src/frontend/nd100x/config.c	415	parseWatchConfig	parse_watch_config	2
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/config.c	573	portEnd	port_end	3
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/config.c	376	portStr	port_str	2
a778c2a	2026-09-21	-	parameter	src/frontend/nd100x/config.c	1216	progName	prog_name	11
a778c2a	2026-09-21	-	parameter	src/frontend/nd100x/config.c	415	watchStr	watch_str	3
a778c2a	2026-09-21	-	typedef	src/frontend/nd100x/menu.c	138	DirectoryPage_t	DirectoryPage	6
a778c2a	2026-09-21	-	typedef	src/frontend/nd100x/menu.c	127	FloppyDisk_t	FloppyDisk	12
a778c2a	2026-09-21	-	typedef	src/frontend/nd100x/menu.c	174	MenuState_t	FloppyMenuState	2
a778c2a	2026-09-21	-	typedef	src/frontend/nd100x/menu.c	148	MountPopup_t	MountPopup	3
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	101	Config_t	Config	1
a778c2a	2026-09-21	-	function	src/frontend/nd100x/nd100x.c	775	LogScreenHandler	log_screen_handler	2
a778c2a	2026-09-21	-	function	src/frontend/nd100x/nd100x.c	732	PaperTapeWriterOutputHandler	paper_tape_writer_output_handler	2
a778c2a	2026-09-21	-	function	src/frontend/nd100x/nd100x.c	698	PrinterOutputHandler	printer_output_handler	2
a778c2a	2026-09-21	-	function	src/frontend/nd100x/nd100x.c	670	VScreenOutputHandler	v_screen_output_handler	3
a778c2a	2026-09-21	-	global variable	src/frontend/nd100x/nd100x.c	628	activeScreen	active_screen	11
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	1467	altScreen	alt_screen	4
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	1246	extraTerminals	extra_terminals	9
a778c2a	2026-09-21	-	function	src/frontend/nd100x/nd100x.c	807	findScreenForDevice	find_screen_for_device	3
a778c2a	2026-09-21	-	global variable	src/frontend/nd100x/nd100x.c	106	g_machineConfig	machine_config	13
a778c2a	2026-09-21	-	global variable	src/frontend/nd100x/nd100x.c	107	g_useMachineConfig	use_machine_config	4
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	896	iniName	ini_name	5
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	897	iniPath	ini_path	5
a778c2a	2026-09-21	-	global variable	src/frontend/nd100x/nd100x.c	634	logScreenIndex	log_screen_index	5
a778c2a	2026-09-21	-	global variable	src/frontend/nd100x/nd100x.c	635	logScreenMutex	log_screen_mutex	3
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	1515	mappedLen	mapped_len	2
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	1514	mappedSeq	mapped_seq	4
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	894	mcErr	mc_err	17
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	466	mcOpts	mc_opts	4
a778c2a	2026-09-21	-	global variable	src/frontend/nd100x/nd100x.c	629	menuState	menu_state	10
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	1267	printDir	print_dir	2
a778c2a	2026-09-21	-	global variable	src/frontend/nd100x/nd100x.c	640	printJob	print_job	9
a778c2a	2026-09-21	-	local variable	src/frontend/nd100x/nd100x.c	1417	runMode	run_mode	7
